id_name,comment,praisenum,time
MoCa 摩擦,易莎 其名 亦为骨 埋葬在血肉之躯,0,2019/9/17 21:05
Liberty,因为你是周杰伦 是我想成为的样子，所以我在意别人怎么看你,0,2019/9/17 21:05
一汐,3块钱，为我们的青春买单,0,2019/9/17 21:05
依猫,好听[em]e400823[/em],0,2019/9/17 21:04
Jay,我的亲戚对我说：她就是讨厌周杰伦，没有理由，没有道理，她就是想说她讨厌周杰伦，我没说话，我只是笑了笑而已，我感觉我和她多说一句话我就输了。输在我为什么要和这种人抬杠，我后面连多看她一眼的兴趣都没有。,1,2019/9/17 21:04
Jay,80后读初中时比较幼稚，不听音乐不懂明星。就知道孙燕姿周杰伦王力宏。[em]e400825[/em],3,2019/9/17 21:04
释然,满怀期待等候多时并且重新下回了qq音乐就是为了此时此刻第一时间来听我伦新歌！！！,0,2019/9/17 21:03
健,不贵，才3元钱，有些人居然连3元钱都不舍得出，跑去听盗版，应该整治一下盗版。,0,2019/9/17 21:03
Jay,刘瑞琦买了5000张,0,2019/9/17 21:02
Gl?ris,被朋友圈刷屏的歌[em]e400408[/em][em]e400408[/em][em]e400408[/em],1,2019/9/17 21:02
林儒,孙晓慧你有在吗，想你千千万万遍。,0,2019/9/17 21:02
莫问前程。,赠送专辑怎么赠送啊？,1,2019/9/17 21:01
真香,蔡徐坤nqjsl[em]e400408[/em][em]e400408[/em][em]e400408[/em][em]e400408[/em],2,2019/9/17 21:01
Z L R·阿 飛,我曾今也有一个愿意付出的人,1,2019/9/17 21:01
真香,蔡徐坤nqjsil[em]e400408[/em][em]e400408[/em],0,2019/9/17 21:00
鬭飣,我看到了整个青春,1,2019/9/17 21:00
Jay,百雀羚nb，这首歌其实还是耐听的，就是在歌词的进入上感觉处理的不太好,0,2019/9/17 20:59
Z,虽然我是从半路喜欢上你，但你歌就是我之前的青春。 我会在这一年好好努力，因为只有够优秀，才有资格见你。 N年之后希望跟自己喜欢的人也喜欢你的人看你的演唱会。,1,2019/9/17 20:59
捞友.,周董良心专辑，感谢周董,0,2019/9/17 20:58
nxf_rabbit75,吹爆,0,2019/9/17 20:58
小于,忙到现在才听的,0,2019/9/17 20:58
士多啤梨,DL,1,2019/9/17 20:58
单车,就让我抢到一次周杰伦的演唱会门票好吗,0,2019/9/17 20:58
最美的爱情〆回忆里待续゛,啥叫周杰伦，就是不到24小时专辑销量超过650万张,0,2019/9/17 20:58
禾斗匕匕,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 20:57
Jay,就让我抢到一次周杰伦的演唱会门票好吗,2,2019/9/17 20:57
已重置,越听越有感觉,0,2019/9/17 20:57
段乐祺,这首歌还会听很久，如果三块钱买的可乐可以带来十亿的肥仔快乐气泡，那这首歌会给我整个秋天对美好爱情无限憧憬的甜。  ? ? ? ?? ? ? ? ??,0,2019/9/17 20:57
离殇,留名,0,2019/9/17 20:56
习惯。,庞锟，我爱你，爱到就算不在一起也希望你会好也一直爱你，谢谢你买了这种歌分享给我听。,0,2019/9/17 20:56
柚子先生的女朋友,想看演唱会,0,2019/9/17 20:56
颜绯°,世界上最浪漫的事情是什么呀？”  “当然是带上你的那个她（他）去看一次周杰伦的演唱会啊！毕竟那是自己的整个青春?”[em]e401148[/em],1,2019/9/17 20:55
iashin,六年前你我都是十三岁，你喜欢杰伦我喜欢阿信，我们看不用会员就可以看的天台爱情，六年后你我十九岁，他们出了新歌，我们已经分开了，而你喜欢的，成了李荣浩。,1,2019/9/17 20:55
顾奈,这是我第一次那么早那么准时买的专辑。可是还是错过了首播。,1,2019/9/17 20:54
R.,愿我们都能到故事的最后,2,2019/9/17 20:54
山盟常在,我刚才让我老婆给我买台哈苏，她问我多少钱，我说一辆奔驰E吧……  她紧捏着拖鞋向我靠近，虽然打的很重但我没哭，两小时后我抽了口烟…… 终于明白为什么叫《说好不哭》了,0,2019/9/17 20:53
小志,爱杰伦～永远的青春！,0,2019/9/17 20:53
R.,如果我问你要不要一起去看周杰伦，就代表你对我来说真的很重要了 ,0,2019/9/17 20:52
"巴掌 ,小熊.]",不是来造势，只是想说，杰伦发新歌了，我想来听～～喜欢～,0,2019/9/17 20:52
Mr.兰,我们听的不是歌，是一整个青春,1,2019/9/17 20:51
Amy,看到杰伦出新歌了，立刻购买听！只有对他我才这样！好听不烦，听了好多遍,0,2019/9/17 20:51
*幻界☆孑子*,把上学时候听盗版的大了后还上。。。,0,2019/9/17 20:49
小径,补一张票,1,2019/9/17 20:49
轰隆,小时候因为初恋第一次听周杰伦的歌，10多年了 大家都各自找到了值得爱一辈子的人 ，但小时候那种满脑子你的感觉已经好久好久没有了，你的那个他会叫你满脑子都是吗，至此时 “说好不哭”,1,2019/9/17 20:49
我若芬芳，蝴蝶自来,杰伦厉害哟,0,2019/9/17 20:48
涂改毅,昨晚支付了3次，都失败了，现在终于成功购买了！！！！,3,2019/9/17 20:48
皇馨琴行,好听，一直支持！,0,2019/9/17 20:48
夏沫凉~,听了杰伦哥8年了，明天边听歌边做功课,1,2019/9/17 20:47
爱我,买就完了,0,2019/9/17 20:47
Azarias,终于又出了新歌啦,0,2019/9/17 20:46
　　　　,小学到时候搁家听磁带  现在还有一咋子  一直支持到现在,0,2019/9/17 20:46
单车,就让我抢到一次周杰伦的演唱会门票好吗,0,2019/9/17 20:45
??? ???,我爱死,0,2019/9/17 20:45
鲁梁冬19923018373，18580749782,我从来第一次听周杰伦的新歌。唱得很好听呢？,0,2019/9/17 20:45
?,证明一下我也花钱了[em]e400832[/em][em]e400832[/em][em]e400832[/em][em]e400832[/em],2,2019/9/17 20:43
XXX,越听越难过 我都快忘了他了 忘了吧 我要好好爱现在的他了 刚刚微笑了 放手吧,1,2019/9/17 20:42
Magith Cheung,知道流行曲的定义是什么吗？流行曲=周杰伦,0,2019/9/17 20:42
萤火,系统是瘫痪了吗，为什么我不能买啊啊啊啊,0,2019/9/17 20:41
-,听说很多人在等,0,2019/9/17 20:41
-,为什么这首歌很火嘞?有啥特殊含义吗？,0,2019/9/17 20:41
橘泡泡,半夜买的夜深人静时听着特别有感觉[em]e400835[/em],1,2019/9/17 20:40
yss,就是喜欢他杰伦的歌，不管好话，我都会唱,0,2019/9/17 20:40
regression,听歌也许会很轻松，杰伦的歌会让我感概万分，有故事的人唱着有故事的歌，感觉最重要！,0,2019/9/17 20:40
藤原由纪,嗯,0,2019/9/17 20:40
穿越太平洋,一开口就我就哭了,0,2019/9/17 20:39
这世界很酷！,不要问我为什买 这是信仰[em]e400867[/em][em]e400867[/em],1,2019/9/17 20:38
还笑曹操贪慕着小乔,音乐粮食，每听到JAY的歌就有种对生活特别满足感，从不迷惘，什么都没有的你，为我的梦加油…,1,2019/9/17 20:35
手写的从前????,我知道你不关心，但我还想说这不是你的水准！,2,2019/9/17 20:35
lonely death,有人知道如何赠送吗  ,0,2019/9/17 20:34
似是而非,我来迟了，可是我没有遗憾,0,2019/9/17 20:33
薄荷,买的第一首歌 ,0,2019/9/17 20:32
沉寂,你什么都没有，却还为我的梦加油[em]e401148[/em],0,2019/9/17 20:31
sayonara,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],1,2019/9/17 20:31
政化天下,加油[em]e400198[/em],0,2019/9/17 20:30
Portakal,没什么好说的，三块花的值[em]e400116[/em],2,2019/9/17 20:30
????小泓泓????,如果有时光机我一定带着她去看2004年的无与伦比演唱会 ,1,2019/9/17 20:30
天马,说好别走，说好不哭。,1,2019/9/17 20:29
Dd,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 20:28
千山万水,说好不哭，你说你会哭，不是因为在乎～,0,2019/9/17 20:27
国家一级退堂鼓表演艺术家,周杰伦是第一个把QQ音乐干崩的人[em]e400824[/em],0,2019/9/17 20:27
Ж拾景客Ж,帮人填入学申请不是《沦落人》里的桥段吗，啊哈哈哈哈,0,2019/9/17 20:27
山盟常在,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],1,2019/9/17 20:26
猫老大,加油吧,0,2019/9/17 20:26
Ж拾景客Ж,歌曲说不上很好听，但这好像是大家一起参加的一个仪式。,2,2019/9/17 20:23
Saber,疯狂打,0,2019/9/17 20:22
爱你不如久伴你.,评论又被删了 早上有十几万的,0,2019/9/17 20:21
Chris Ho,我是一个耳朵很挑的人 听到很多歌不好听直接切 但是每当听到周杰伦真的是唯一一个 让我感觉他所有的歌都好好听的歌手 致敬我们的青春,0,2019/9/17 20:20
?,我希望我一年以后，不用流着泪听这首歌。,1,2019/9/17 20:20
PPANYK,我要这三块钱有何用！,1,2019/9/17 20:19
小三,好可惜，我连你过得好不好都没人跟我说！如果有人认识一个叫陈迪的女孩而你还好看到这条评论，麻烦告诉她我很想她,0,2019/9/17 20:18
陈小陈,青春，整个青春。,0,2019/9/17 20:18
昵称不可以为空,呜呜呜呜呜呜呜,1,2019/9/17 20:17
沙漠闪电之龙,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 20:16
一,多少人因为周杰伦而重新回到qq音乐，又因为周杰伦而开通绿砖[em]e400825[/em],0,2019/9/17 20:14
一个小朋友,今年是喜欢杰伦的第七年,0,2019/9/17 20:13
神奇D多哥,都是青春的记忆，想想也是，哭着说再见，再见已不见。,0,2019/9/17 20:13
前辈.,第一次买专辑！,1,2019/9/17 20:13
小唐同学,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],2,2019/9/17 20:12
Ridiculous丶,愿世界上的倾其所有都能被倾心以待。,1,2019/9/17 20:10
 Dj khaled °,“世界上最浪漫的事情是什么呀？”  “当然是带上你的那个她（他）去看一次周杰伦的演唱会啊！毕竟那是自己的整个青春?”[em]e401148[/em],1,2019/9/17 20:08
苏foodie,杰伦的声音独一无二,0,2019/9/17 20:08
阿阳,支持一下我的青春吧,0,2019/9/17 20:06
f,越听越好听，已购买。支持我的偶像周杰伦！从小学就开始听你的歌，直到现在也在听你的歌。17年的佛山演唱会，买了两张VIP门票跟老婆一起去看了。能在前排见到你，心情真的无比激动。往后一如也会既往的支持你！,0,2019/9/17 20:05
′﹏尛測硓,庆贺吧!!!!!!![em]e401132[/em][em]e401132[/em][em]e401132[/em][em]e401132[/em],1,2019/9/17 20:05
亦小俊,小时候听他的歌，听的是新奇，中学听他的歌，听的是青春，大学听他的歌，听的是情怀,1,2019/9/17 20:04
King,买了音乐，真不错，支持正版。我的整个青春~[em]e400832[/em],0,2019/9/17 20:04
大鑫,没有了联络 后来的生活 我都是听别人说 说你怎么了 说你怎么过 放不下的人是我,1,2019/9/17 20:03
KING,啦啦啦,0,2019/9/17 20:02
骑单车的怪兽,像个如期而至的老朋友，但却不是最初的那一位,0,2019/9/17 20:01
趋炎附势的物种,满意,0,2019/9/17 20:01
z,对不起,0,2019/9/17 20:01
那一点（时差,从小学到现在 爱你不变 如今我已成家 也有了自己的可爱宝贝 我会让我姑娘把你的歌都听完 骄傲的告诉她 这就是妈妈的青春！,0,2019/9/17 20:01
????说好不哭????,有点素质行吗，跟个乞丐一样，买了还说什么还我三块，,2,2019/9/17 20:00
只存在分别,说好不哭的，怎么看了，见了，想了，眼泪掉下来了,0,2019/9/17 20:00
万里迢迢,赞，越听越好听。,0,2019/9/17 19:59
猪猪女孩,我开始从别人口中了解你怎么过的了,0,2019/9/17 19:59
蛋蛋Vian,我来啦 从四年级到现在我一直在,1,2019/9/17 19:58
·丿·,毕竟你这一生都会爱上一个让你哭的人 ,1,2019/9/17 19:58
曾荣,单曲循环播放，好听！～,0,2019/9/17 19:57
你开心就好,niubi,0,2019/9/17 19:56
珠老公,为了杰伦，才下了QQ音乐。为了杰伦，才花了三块钱[em]e400826[/em],2,2019/9/17 19:56
葱啊葱,百雀羚nb，这首歌其实还是耐听的，就是在歌词的进入上感觉处理的不太好,0,2019/9/17 19:55
严肃月光,“世界上最浪漫的事情是什么呀？”  “当然是带上你的那个她（他）去看一次周杰伦的演唱会啊！毕竟那是自己的整个青春?”[em]e401148[/em],0,2019/9/17 19:55
庸人、自扰,说好的不哭，还没到副歌，情绪就崩了！方文山的词，周杰伦的曲配合而成的情歌，就是这么有感染力。单曲循环着说好不哭，然后去小酒馆一边喝一边哭。。,1,2019/9/17 19:54
绿叶Wayne,前奏好听，其余的还好吧……,1,2019/9/17 19:54
十寸,有些失望但不妨碍我喜欢周杰伦，就想虽然会经常异地但不妨碍我喜欢她,0,2019/9/17 19:53
灯火阑珊,想通了 也就放下了,0,2019/9/17 19:52
狟,说好不哭，时隔这么久才发新歌，能不哭吗亲？,0,2019/9/17 19:52
可苦可乐yy,好听好听,0,2019/9/17 19:52
Flowerヾcur,我也不知道该怎么表达对你的爱，毫不夸张的说你改变了我的人生,0,2019/9/17 19:52
简约,满足了,0,2019/9/17 19:52
Jeremy,讲真 不好听,0,2019/9/17 19:51
Jeremy,不好听,0,2019/9/17 19:51
不及かのじょ,可惜他不再爱我了,0,2019/9/17 19:51
十七,青春不回[em]e400824[/em],0,2019/9/17 19:50
Cliang,hi Jay,0,2019/9/17 19:48
向万飞呀,不习惯一个人生活,0,2019/9/17 19:48
三,终于下班有时间能听杰伦的歌了，真开心[em]e400835[/em],0,2019/9/17 19:48
林枫,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],1,2019/9/17 19:47
任子行-张俊飞,想和喜欢的人一起去看周杰伦演唱会 ,0,2019/9/17 19:47
shinubi,正在播放《说好不哭》 ●━━━━━─────── 03：42 ?     ?   ????    ???      ?? 请备好纸巾，他说会哭。,0,2019/9/17 19:47
瑜,感谢杰伦带给我们的感动，爱你一万年！,1,2019/9/17 19:47
Off the hook,憋了几年就憋出这一首而且巨难听，江郎才尽，还是以前的歌好听。,0,2019/9/17 19:45
Melbourne,感觉回不到从前了，你的歌,0,2019/9/17 19:45
喵星狗,少喝奶茶 多写歌,0,2019/9/17 19:44
故里.,不知道你是不是他的青春，但是我想陪他去看他的青春[em]e400622[/em],0,2019/9/17 19:44
Adrien,这首歌是写给杰迷的啊，你看那句，还在意别人怎么看我，不就是打榜的事？,1,2019/9/17 19:42
何以,因为这就是周懂当之无愧天王,1,2019/9/17 19:42
甜饼怪,周董凭借一己之力把QQ音乐弄瘫痪！！！当真是华语乐坛的殿堂级歌手！,2,2019/9/17 19:41
〆寻觅,80后90后00后有多少人的青春里都是他，他在我们的青春里留下了痕迹，周董还是那个最懂青春的人:暗恋时《等你下课》，热恋时《告白气球》，分手时《不爱我就拉倒》，分手后《说好不哭》。,0,2019/9/17 19:41
痛到无力挽回,还我三块  ,2,2019/9/17 19:40
? ゛ 家有欢妹 、,我是绿钻怎么不能听啊？,0,2019/9/17 19:39
其实.,下载去听了[em]e401236[/em] 单曲循环中[em]e401236[/em],0,2019/9/17 19:39
尤物,好好生活 等我足够优秀我们再重新相遇吧,0,2019/9/17 19:38
飞,你离开了我，因为现实。,0,2019/9/17 19:38
做一个暖暖的人,先定个小目标，一千万销量冲冲冲[em]e400836[/em],2,2019/9/17 19:37
A我没有态度,为什么我打开是别的歌我日,0,2019/9/17 19:37
25,我一直在等,0,2019/9/17 19:37
深蓝,三块钱，一块给杰伦，一块给方文山，一块阿信，Eason不哭,4,2019/9/17 19:35
佛罗伦萨,所以终于敢把五月天的名字放出来了吗[em]e400824[/em],1,2019/9/17 19:35
R.,放不下的终究是我 你既然想走 为什么不直接告诉我 不打算回来了 为什么还要给我承诺 还要给我希望 我到底做错了什么 我只是一个刚刚十七岁的女孩子啊 在父母眼里是一个宝 在你这里却卑微的要命,2,2019/9/17 19:35
