date,tq,temp,wind
2011年11月27日,晴/多云,7℃/0℃,无持续风向≤3级/无持续风向≤3级
2011年11月28日,阴/阴,5℃/0℃,无持续风向≤3级/无持续风向≤3级
2011年11月29日,阴/阴,4℃/-3℃,无持续风向≤3级/无持续风向≤3级
2011年11月30日,晴/晴,5℃/-5℃,无持续风向≤3级/无持续风向≤3级
2011年12月1日,晴/阴,4℃/-2℃,无持续风向≤3级/无持续风向≤3级
2011年12月2日,阴/阴,4℃/-4℃,无持续风向≤3级/无持续风向≤3级
2011年12月3日,雾/晴,4℃/-5℃,无持续风向≤3级/无持续风向≤3级
2011年12月4日,晴/雾,5℃/-3℃,无持续风向≤3级/无持续风向≤3级
2011年12月5日,小雪/小雪,2℃/-2℃,无持续风向≤3级/无持续风向≤3级
2011年12月6日,雨夹雪/小雪,1℃/-1℃,无持续风向≤3级/北风3-4级
2011年12月7日,阴/晴,4℃/-6℃,北风3-4级/北风3-4级
2011年12月8日,晴/晴,0℃/-8℃,北风3-4级/无持续风向≤3级
2011年12月9日,晴/晴,1℃/-5℃,无持续风向≤3级/北风3-4级
2011年12月10日,晴/晴,5℃/-5℃,北风3-4级/无持续风向≤3级
2011年12月11日,晴/晴,7℃/-4℃,无持续风向≤3级/无持续风向≤3级
2011年12月12日,晴/多云,7℃/-3℃,无持续风向≤3级/无持续风向≤3级
2011年12月13日,多云/晴,5℃/-4℃,无持续风向≤3级/北风3-4级
2011年12月14日,晴/晴,2℃/-6℃,北风4-5级/北风3-4级
2011年12月15日,晴/晴,0℃/-8℃,北风4-5级/北风4-5级
2011年12月16日,晴/晴,1℃/-8℃,无持续风向≤3级/无持续风向≤3级
2011年12月17日,晴/晴,3℃/-9℃,无持续风向≤3级/无持续风向≤3级
2011年12月18日,晴/多云,2℃/-7℃,无持续风向≤3级/无持续风向≤3级
2011年12月19日,多云/多云,2℃/-5℃,无持续风向≤3级/无持续风向≤3级
2011年12月20日,晴/多云,2℃/-4℃,无持续风向≤3级/北风3-4级
2011年12月21日,晴/晴,2℃/-6℃,北风4-5级/北风3-4级
2011年12月22日,晴/晴,2℃/-7℃,无持续风向≤3级/无持续风向≤3级
2011年12月23日,晴/晴,3℃/-5℃,无持续风向≤3级/无持续风向≤3级
2011年12月24日,晴/晴,3℃/-6℃,无持续风向≤3级/无持续风向≤3级
2011年12月25日,晴/晴,4℃/-7℃,无持续风向≤3级/无持续风向≤3级
2011年12月26日,晴/多云,2℃/-5℃,无持续风向≤3级/无持续风向≤3级
2011年12月27日,多云/多云,3℃/-5℃,无持续风向≤3级/无持续风向≤3级
2011年12月28日,晴/晴,5℃/-7℃,无持续风向≤3级/无持续风向≤3级
2011年12月29日,小雪/小雪,-2℃/-5℃,无持续风向微风/无持续风向微风
2011年12月30日,阴/阴,1℃/-5℃,无持续风向≤3级/无持续风向≤3级
2011年12月31日,多云/晴,4℃/-7℃,无持续风向≤3级/无持续风向≤3级
2012年1月1日,多云/阴,1℃/-4℃,无持续风向≤3级/无持续风向≤3级
2012年1月2日,多云/晴,2℃/-6℃,北风4-5级/北风4-5级
2012年1月3日,晴/晴,1℃/-8℃,北风3-4级/无持续风向≤3级
2012年1月4日,晴/晴,1℃/-10℃,无持续风向≤3级/无持续风向≤3级
2012年1月5日,晴/阴,2℃/-8℃,无持续风向≤3级/无持续风向≤3级
2012年1月6日,多云/小雪,0℃/-6℃,无持续风向≤3级/无持续风向≤3级
2012年1月7日,小雪/阴,-1℃/-6℃,无持续风向≤3级/无持续风向≤3级
2012年1月8日,多云/晴,2℃/-8℃,无持续风向≤3级/无持续风向≤3级
2012年1月9日,晴/晴,2℃/-7℃,无持续风向≤3级/无持续风向≤3级
2012年1月10日,晴/晴,3℃/-8℃,北风3-4级/无持续风向≤3级
2012年1月11日,晴/晴,2℃/-10℃,无持续风向≤3级/无持续风向≤3级
2012年1月12日,晴/晴,3℃/-8℃,无持续风向≤3级/无持续风向≤3级
2012年1月13日,晴/晴,4℃/-7℃,无持续风向≤3级/无持续风向≤3级
2012年1月14日,晴/晴,4℃/-7℃,无持续风向≤3级/无持续风向≤3级
2012年1月15日,晴/多云,3℃/-6℃,无持续风向≤3级/无持续风向≤3级
2012年1月16日,多云/雾,2℃/-5℃,无持续风向≤3级/无持续风向≤3级
2012年1月17日,阴/多云,2℃/-4℃,无持续风向≤3级/无持续风向≤3级
2012年1月18日,多云/雾,2℃/-3℃,无持续风向≤3级/无持续风向≤3级
2012年1月19日,小雪/小雪,0℃/-4℃,无持续风向≤3级/无持续风向≤3级
2012年1月20日,阴/多云,-1℃/-9℃,无持续风向≤3级/无持续风向≤3级
2012年1月21日,多云/晴,-3℃/-12℃,北风3-4级/无持续风向≤3级
2012年1月22日,晴/晴,-4℃/-13℃,无持续风向≤3级/无持续风向≤3级
2012年1月23日,晴/晴,-1℃/-11℃,无持续风向≤3级/无持续风向≤3级
2012年1月24日,晴/晴,0℃/-11℃,无持续风向≤3级/无持续风向≤3级
2012年1月25日,晴/晴,1℃/-11℃,无持续风向≤3级/无持续风向≤3级
2012年1月26日,晴/晴,2℃/-9℃,无持续风向≤3级/无持续风向≤3级
2012年1月27日,晴/阴,2℃/-8℃,无持续风向≤3级/无持续风向≤3级
2012年1月28日,小雪/阴,-1℃/-9℃,无持续风向≤3级/无持续风向≤3级
2012年1月29日,晴/多云,-1℃/-9℃,无持续风向≤3级/无持续风向≤3级
2012年1月30日,小雪/多云,-2℃/-8℃,无持续风向≤3级/无持续风向≤3级
2012年1月31日,多云/晴,0℃/-11℃,北风3-4级/北风3-4级
2012年2月1日,晴/晴,-3℃/-12℃,北风3-4级/无持续风向≤3级
2012年2月2日,晴/晴,-1℃/-11℃,无持续风向≤3级/无持续风向≤3级
2012年2月3日,晴/晴,2℃/-9℃,无持续风向≤3级/无持续风向≤3级
2012年2月4日,晴/多云,3℃/-6℃,无持续风向≤3级/无持续风向≤3级
2012年2月5日,多云/多云,3℃/-6℃,无持续风向≤3级/北风4-5级
2012年2月6日,晴/晴,-3℃/-11℃,北风5-6级/北风4-5级
2012年2月7日,晴/晴,-1℃/-10℃,北风3-4级/北风3-4级
2012年2月8日,晴/晴,2℃/-8℃,北风3-4级/无持续风向≤3级
2012年2月9日,晴/多云,4℃/-8℃,无持续风向≤3级/无持续风向≤3级
2012年2月10日,晴/晴,3℃/-8℃,无持续风向≤3级/无持续风向≤3级
2012年2月11日,晴/晴,5℃/-6℃,无持续风向≤3级/无持续风向≤3级
2012年2月12日,多云/多云,5℃/-4℃,无持续风向≤3级/无持续风向≤3级
2012年2月13日,多云/阴,5℃/-3℃,无持续风向≤3级/北风3-4级
2012年2月14日,晴/多云,4℃/-6℃,北风3-4级/无持续风向≤3级
2012年2月15日,晴/晴,4℃/-5℃,无持续风向≤3级/北风3-4级
2012年2月16日,晴/晴,2℃/-7℃,北风3-4级/北风3-4级
2012年2月17日,晴/晴,2℃/-7℃,无持续风向≤3级/无持续风向≤3级
2012年2月18日,晴/晴,4℃/-7℃,无持续风向≤3级/无持续风向≤3级
2012年2月19日,晴/晴,6℃/-5℃,无持续风向≤3级/无持续风向≤3级
2012年2月20日,晴/多云,8℃/-4℃,无持续风向≤3级/无持续风向≤3级
2012年2月21日,多云/多云,5℃/-2℃,无持续风向≤3级/无持续风向≤3级
2012年2月22日,阴/晴,7℃/-2℃,北风3-4级/北风3-4级
2012年2月23日,晴/阴,5℃/-2℃,无持续风向≤3级/无持续风向≤3级
2012年2月24日,阴/多云,5℃/-4℃,北风3-4级/无持续风向≤3级
2012年2月25日,晴/多云,4℃/-5℃,无持续风向≤3级/无持续风向≤3级
2012年2月26日,晴/晴,6℃/-5℃,无持续风向≤3级/无持续风向≤3级
2012年2月27日,晴/晴,7℃/-3℃,无持续风向≤3级/无持续风向≤3级
2012年2月28日,多云/多云,6℃/-1℃,无持续风向≤3级/无持续风向≤3级
2012年2月29日,多云/多云,8℃/0℃,无持续风向≤3级/无持续风向≤3级
2012年3月1日,雨夹雪/雨夹雪,3℃/-2℃,无持续风向≤3级/无持续风向≤3级
2012年3月2日,小雪/阴,5℃/-1℃,无持续风向≤3级/无持续风向≤3级
2012年3月3日,阴/阴,4℃/-2℃,无持续风向≤3级/无持续风向≤3级
2012年3月4日,阴/阴,5℃/-1℃,无持续风向≤3级/无持续风向≤3级
2012年3月5日,雨夹雪/多云,5℃/0℃,无持续风向≤3级/无持续风向≤3级
2012年3月6日,晴/晴,10℃/-2℃,无持续风向≤3级/无持续风向≤3级
2012年3月7日,晴/晴,10℃/-2℃,无持续风向≤3级/无持续风向≤3级
2012年3月8日,晴/多云,6℃/-5℃,无持续风向≤3级/无持续风向≤3级
2012年3月9日,阴/多云,6℃/-3℃,无持续风向≤3级/无持续风向≤3级
2012年3月10日,晴/晴,6℃/-4℃,北风3-4级/北风3-4级
2012年3月11日,晴/晴,6℃/-6℃,无持续风向≤3级/无持续风向≤3级
2012年3月12日,晴/晴,9℃/-3℃,无持续风向≤3级/无持续风向≤3级
2012年3月13日,晴/晴,13℃/-1℃,无持续风向≤3级/无持续风向≤3级
2012年3月14日,晴/晴,13℃/0℃,无持续风向≤3级/无持续风向≤3级
2012年3月15日,晴/小雨,10℃/4℃,无持续风向≤3级/无持续风向≤3级
2012年3月16日,阴/多云,14℃/4℃,无持续风向≤3级/无持续风向≤3级
2012年3月17日,雾/小雨,12℃/0℃,无持续风向≤3级/无持续风向≤3级
2012年3月18日,阴/多云,6℃/-2℃,北风3-4级/无持续风向≤3级
2012年3月19日,多云/阴,7℃/-1℃,无持续风向≤3级/无持续风向≤3级
2012年3月20日,多云/多云,12℃/2℃,无持续风向≤3级/无持续风向≤3级
2012年3月21日,多云/小雨,12℃/5℃,无持续风向≤3级/无持续风向≤3级
2012年3月22日,小雨/小雨,7℃/3℃,无持续风向≤3级/北风3-4级
2012年3月23日,阴/晴,12℃/2℃,北风5-6级/西北风4-5级
2012年3月24日,晴/晴,14℃/1℃,北风3-4级/无持续风向≤3级
2012年3月25日,晴/晴,15℃/2℃,无持续风向≤3级/无持续风向≤3级
2012年3月26日,晴/晴,15℃/1℃,无持续风向≤3级/无持续风向≤3级
2012年3月27日,晴/晴,20℃/6℃,无持续风向≤3级/无持续风向≤3级
2012年3月28日,多云/小雨,20℃/10℃,无持续风向≤3级/无持续风向≤3级
2012年3月29日,阴/多云,19℃/6℃,北风5-6级/北风5-6级
2012年3月30日,晴/多云,13℃/3℃,北风5-6级/北风4-5级
2012年3月31日,晴/多云,17℃/1℃,无持续风向≤3级/无持续风向≤3级
2012年4月1日,多云/小雨,12℃/5℃,无持续风向≤3级/无持续风向≤3级
2012年4月2日,阵雨/多云,11℃/5℃,北风5-6级/北风5-6级
2012年4月3日,晴/浮尘,18℃/4℃,北风4-5级/无持续风向≤3级
2012年4月4日,晴/晴,19℃/7℃,西北风4-5级/北风4-5级
2012年4月5日,晴/多云,17℃/4℃,北风4-5级/无持续风向≤3级
2012年4月6日,晴/晴,20℃/7℃,无持续风向≤3级/无持续风向≤3级
2012年4月7日,多云/晴,24℃/10℃,无持续风向≤3级/北风3-4级
2012年4月8日,晴/晴,22℃/8℃,无持续风向≤3级/无持续风向≤3级
2012年4月9日,晴/多云,25℃/14℃,南风3-4级/无持续风向≤3级
2012年4月10日,阵雨/阴,20℃/10℃,北风3-4级/北风4-5级
2012年4月11日,晴/多云,20℃/9℃,北风4-5级/无持续风向≤3级
2012年4月12日,晴/晴,23℃/10℃,无持续风向≤3级/无持续风向≤3级
2012年4月13日,晴/晴,26℃/11℃,无持续风向≤3级/无持续风向≤3级
2012年4月14日,多云/多云,28℃/14℃,南风3-4级/无持续风向≤3级
2012年4月15日,多云/晴,27℃/9℃,北风4-5级/北风4-5级
2012年4月16日,晴/晴,23℃/10℃,无持续风向≤3级/无持续风向≤3级
2012年4月17日,晴/多云,28℃/14℃,南风3-4级/南风3-4级
2012年4月18日,阴/阵雨,24℃/14℃,南风3-4级/无持续风向≤3级
2012年4月19日,雷阵雨/雷阵雨,22℃/12℃,无持续风向≤3级/无持续风向≤3级
2012年4月20日,多云/阵雨,23℃/11℃,无持续风向≤3级/无持续风向≤3级
2012年4月21日,小雨/雾,18℃/11℃,无持续风向≤3级/无持续风向≤3级
2012年4月22日,多云/雾,19℃/9℃,南风3-4级/无持续风向≤3级
2012年4月23日,阴/中到大雨,25℃/14℃,无持续风向≤3级/无持续风向≤3级
2012年4月24日,中雨/小雨,19℃/11℃,北风3-4级/北风3-4级
2012年4月25日,晴/晴,21℃/6℃,北风4-5级/北风3-4级
2012年4月26日,晴/多云,24℃/13℃,无持续风向≤3级/北风3-4级
2012年4月27日,晴/晴,23℃/12℃,北风4-5级/北风4-5级
2012年4月28日,多云/晴,22℃/10℃,无持续风向≤3级/无持续风向≤3级
2012年4月29日,多云/浮尘,21℃/12℃,无持续风向≤3级/无持续风向≤3级
2012年4月30日,阴/阵雨,24℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年5月1日,阴/阴,22℃/14℃,无持续风向≤3级/无持续风向≤3级
2012年5月2日,晴/晴,30℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年5月3日,晴/晴,31℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年5月4日,多云/多云,32℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年5月5日,晴/晴,31℃/15℃,无持续风向≤3级/无持续风向≤3级
2012年5月6日,晴/多云,31℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年5月7日,晴/阵雨,25℃/14℃,无持续风向≤3级/无持续风向≤3级
2012年5月8日,晴/晴,30℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年5月9日,阴/阴,29℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年5月10日,晴/阵雨,30℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年5月11日,小到中雨/小到中雨,23℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年5月12日,阵雨/晴,25℃/12℃,北风3-4级/无持续风向≤3级
2012年5月13日,阴/多云,26℃/15℃,无持续风向≤3级/无持续风向≤3级
2012年5月14日,晴/多云,25℃/13℃,北风4-5级/北风3-4级
2012年5月15日,晴/多云,27℃/14℃,无持续风向≤3级/北风3-4级
2012年5月16日,晴/晴,27℃/15℃,北风3-4级/北风3-4级
2012年5月17日,晴/晴,30℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年5月18日,晴/雷阵雨,32℃/18℃,南风3-4级/无持续风向≤3级
2012年5月19日,雷阵雨/雷阵雨,30℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年5月20日,雷阵雨/多云,27℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年5月21日,阴/阴,28℃/20℃,无持续风向≤3级/无持续风向≤3级
2012年5月22日,阴/多云,27℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年5月23日,晴/多云,28℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年5月24日,晴/多云,29℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年5月25日,晴/阴,28℃/15℃,无持续风向≤3级/无持续风向≤3级
2012年5月26日,晴/晴,33℃/19℃,无持续风向≤3级/无持续风向≤3级
2012年5月27日,晴/晴,34℃/20℃,无持续风向≤3级/无持续风向≤3级
2012年5月28日,晴/阴,33℃/22℃,南风3-4级/无持续风向≤3级
2012年5月29日,雷阵雨/阴,27℃/15℃,无持续风向≤3级/无持续风向≤3级
2012年5月30日,晴/多云,27℃/14℃,无持续风向≤3级/无持续风向≤3级
2012年5月31日,阴/雷阵雨,27℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年6月1日,阴/雷阵雨,24℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年6月2日,多云/雷阵雨,28℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年6月3日,中雨/阴,25℃/16℃,无持续风向≤3级/无持续风向≤3级
2012年6月4日,晴/多云,32℃/19℃,无持续风向≤3级/无持续风向≤3级
2012年6月5日,多云/多云,32℃/20℃,无持续风向≤3级/无持续风向≤3级
2012年6月6日,阴/雷阵雨,31℃/20℃,无持续风向≤3级/无持续风向≤3级
2012年6月7日,多云/雷阵雨,32℃/21℃,无持续风向≤3级/无持续风向≤3级
2012年6月8日,多云/多云,33℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月9日,雷阵雨/雷阵雨,32℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年6月10日,多云/晴,29℃/15℃,北风3-4级/无持续风向≤3级
2012年6月11日,晴/多云,32℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年6月12日,阴/阴,29℃/18℃,无持续风向≤3级/无持续风向≤3级
2012年6月13日,雷阵雨/雷阵雨,26℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年6月14日,多云/阴,27℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年6月15日,多云/多云,29℃/17℃,无持续风向≤3级/无持续风向≤3级
2012年6月16日,晴/晴,34℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月17日,晴/晴,38℃/24℃,无持续风向≤3级/无持续风向≤3级
2012年6月18日,多云/多云,37℃/23℃,无持续风向≤3级/无持续风向≤3级
2012年6月19日,多云/阴,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2012年6月20日,阴/阴,32℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月21日,多云/阴,32℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月22日,阴/阴,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月23日,多云/雷阵雨,30℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月24日,中雨/雷阵雨,26℃/20℃,无持续风向≤3级/无持续风向≤3级
2012年6月25日,阴/雾,28℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月26日,阵雨/阴,26℃/22℃,无持续风向≤3级/无持续风向≤3级
2012年6月27日,多云/阵雨,27℃/21℃,无持续风向≤3级/无持续风向≤3级
2012年6月28日,中雨/中雨,25℃/20℃,无持续风向≤3级/无持续风向≤3级
2012年6月29日,小雨/多云,26℃/19℃,无持续风向≤3级/无持续风向≤3级
2012年6月30日,晴/晴,33℃/22℃,无持续风向≤3级/无持续风向≤3级
