index_label,content,likedCount,name,nickname,time,userId
149,人生中会有多少个想要时间静止的时候，那山那水那人 还有迎面吹来的春风和山上偶尔散落着的桃花 那个瞬间只想时光停止，好好感受那一份轻松与惬意。现在听这首歌，果然满满的画面感,2258,蝴蝶泉边,又一个夏天607,2016-03-14 09:33:05.599,55630420
150,我印象最深的还是有次去音乐酒吧喝酒，兄弟喝醉了靠在沙发上口齿不清的说着我要听再见杰克，坐在他身边的他的女朋友一脸娇羞的冲着老板大喊:老板给我放痛痒的再见杰克。那一刻我以为他们会长长久久的,36651,再见杰克,就叫走心控吧,2014-12-20 22:11:36.520,46880328
151,再见，别克，再见我的凯迪拉克。,24110,再见杰克,主音电二胡手,2014-12-10 00:27:26.472,12935574
152,我爸他们玩的乐队，业余的，一帮四十多岁的老男人，看着他们玩很开心。他们唱这首歌的还原度简直吓人你们是不知道啊。。。,12677,再见杰克,向日葵村村长,2016-03-13 22:51:18.922,57464581
153,让我弯了一点，让我弯了一点~[流泪],11505,再见杰克,AntiX,2015-03-13 23:40:59.181,33655479
154,有一次在酒吧喝酒 现场乐队唱完一首歌以后所有人都在欢呼 我从黑暗中的一个角落里 喊了一声 再见 杰克 然后酒红色头发的女主唱透过闪烁的激光灯 看着我 然后再见杰克的前奏想起 那一刻我觉得我身上有光,9818,再见杰克,闪闪发光的鼻毛,2015-10-12 20:18:20.819,70426925
155,凯路亚克是美国五六十年代“垮掉的一代”的代表人物。他的一部最著名的作品就是《在路上》。我想这个歌的作者可能是想通过这样一部作品，像垮掉的一代致敬吧，同时也描述一种，在路上的一种状态。,6593,再见杰克,丨李白不白丨,2014-12-12 00:00:16.402,42462010
156,我一辈子都喜欢跟着让我有感觉有兴趣的人在一起，因为在我心目中，真正的人都是疯疯癫癫的，他们爱生活，不露锋芒，希望拥有一切，他们从不疲倦，从不讲些平凡的东西，而是像奇妙的黄色罗马烟火那样，不停地喷发火花。——凯鲁亚克《在路上》,5137,再见杰克,上午十一点十三分,2015-07-27 23:38:52.216,33055778
157,我演出第一首歌就是杰克 是架子鼓 当时打完手累 然后就想哭,4953,再见杰克,-s赏味期限,2015-01-18 22:06:56.991,42590992
158,再见 杰克 佐菲 初代 赛文 艾斯 泰罗,4629,再见杰克,风凇,2015-10-03 16:46:27.610,903304
159,永远忘不了云台山开火车，开到最中央开不动了，前面一个哥们踩到一个姑娘的脚了，那个姑娘以为是我，踢了我好几脚！咱也不敢说，咱也不敢骂！气死了，啊啊啊啊啊啊！,3569,再见杰克,许少年与warmRock,2019-05-09 22:54:03.319,430338838
160,老师上课在讲杰克凯鲁亚克的《在路上》 突然说有首歌叫再见杰克  我抬头看了老师 说了 痛仰乐队  我俩意味深长一笑,3458,再见杰克,歪的筆直,2016-05-23 09:54:39.156,34903040
161,再见我的凯迪拉克[开心],1740,再见杰克,ysgc-light,2014-09-30 12:37:43.381,218475
162,高虎握我手了高虎握我手了高虎握我手了！！！,1645,再见杰克,Bravo_L,2016-05-15 02:39:52.378,98433242
163,第一次听这首是他用吉他弹给我听,1641,再见杰克,实验性可爱,2014-12-09 17:57:31.647,42215684
164,看完痛仰，坐大巴回到苏州站，到地下一层买肯德基。跟随我进来的是三个女孩，我看她们的鞋子很脏都是泥，这时候她们也在看我的鞋子，我的鞋子也都是泥。当我看到其中一个女孩手上缠着痛仰红色方巾时，有种特别的亲切感。我冲她们笑笑，她们也回我笑容。摇滚真的拉进了人与人的距离。,1437,再见杰克,52hertz_Antonio,2016-05-02 19:10:59.468,46106995
165,明白有些事你只是普通人，你无能为力，但是还是要去努力，这就是倔强,52140,倔强,折雨归城,2014-11-26 13:21:41.484,3526827
166,刚上高一时进了小班，第一次月考考了全班倒数第一，我把倔强的歌词贴在桌子上，高一分班我考了全校第五，全班第三，现在已经大二了，感谢五月天，让我遇见更好的自己。,33776,倔强,Dyzhvrd,2014-12-31 10:08:04.963,44297316
167,曾经很爱这类的歌，总觉得自己和别人不一样，后来发现其实自己就是个普通人…还是不要那么倔强，就这样吧,18504,倔强,ReignWon,2014-11-14 22:31:45.153,31039485
168,不服第一评论。确实，在学校时我总认为有能力超越别人，随着后来踏入社会，我逐渐明白，比我强大的人不是十根手指输得过来的，于是我只能把要求降低，超越自己就算是进步，现实不就是这样？越普通越是坚强，越普通越是倔强，越普通越是坚持，不怕千万人阻挡，只怕自己投降，说的就是你。,15064,倔强,Imaginary_angel,2015-10-29 08:22:07.914,49980811
169,现在听到每一首歌都会习惯性的点开评论看看大家因为共同的歌产生的不同的回忆。当我们微笑着祝福彼此，和平分开的时候，我知道不论我走到哪里你都会默默的在心里祝福，我也是。当我们过上各自选择的生活后，作为曾经在一起的伴侣，除了祝福和祈祷，大概其他的都由那个拥有实质性名义的人代替我们做了。,11219,倔强,MrGabe,2014-12-09 22:37:57.207,45798131
170,"距离高考 71 天
我不怕千万人阻挡 只怕自己投降
祝2018每一个高三毕业生 都能去到下一站 属于我们的天堂",10411,倔强,那你就去试试,2018-03-28 18:50:13.489,270614702
171,别人放手，他仍然坚持；别人后退，他仍然前冲；每次跌倒，立刻站起来--这种人一定没有失败。,10036,倔强,周婕纶的哥哥周杰伦,2018-03-06 12:28:22.523,67391841
172,18年高考，从一模的606，到二模的676.5，握住倔强，绝对不放。,9155,倔强,狮奎S,2018-05-15 12:45:37.490,403838310
173,复读那年，每天晚上读书到十一点半，空无一人的大街，只有夜空和mp3中的这首歌。后来的后来，结局并没有理所应当，但伴随着这首歌和那段时光给我前进的动力一直都在。,7773,倔强,八只耳朵,2014-12-18 10:11:20.558,45183074
174,如果你觉得你过去很辉煌，那说明你现在做得不够好。,7756,倔强,海霸堡,2018-03-06 21:03:25.669,134307099
175,复读马上结束了 没有忐忑 只有释怀,5922,倔强,所有野性,2015-05-26 19:40:18.219,62680013
176,永远感谢2017高三的自己。初中浑浑噩噩三年，被同学孤立，成绩差到班主任都怀疑我考不上高中，中考勉强考了一个中下的一级达标校。高中突然想通了，疯了一样的学，高三那年简直是回想起来自己都会感动哭，最后高考考了年级第一。命运给了你一个比别人低的起点，就是要让你上演绝地反击的故事。 [爱心],5640,倔强,挽月归时,2018-08-01 23:46:06.073,1422247704
177,虽然大学三年碌碌无为 但这最后一年我在考研的路上绝不放弃 慢慢的高三的感觉又回来了 2019考研我在路上 愿所有倔强都能不失所望,5211,倔强,_泪烬,2018-03-28 17:56:42.545,432381935
178,纵然前路万丈深渊，走下去，也是前程万里。,4328,倔强,阳阳阳仔是小可爱,2018-03-09 13:11:35.092,362745354
179,"我们都一样，
年轻又彷徨，
早安啊",4059,倔强,帐号已注销,2015-10-31 09:26:01.894,83753805
180,有一个地方叫做稻城我要和我心爱的人一起去到那里看蔚蓝的天空，看白色的雪山，看金黄的草地，看一场秋天的童话…从清晨到夜晚，由山野到书房。只要最后是你，就好。,25875,电台情歌,帐号已注销,2018-03-06 18:00:42.701,118129025
181,“最初我买了一双鞋子，每次蹭了一点灰我都会小心翼翼的拭去，后来时间稍微久了一点，就算被别人踩了一脚，我连头都懒得低了。大抵对事对物都如此，起初她皱一下眉头你都会心疼，后来她哭你也无所谓了。”,24248,电台情歌,KpK_N,2015-06-29 01:11:08.015,59351182
182,没有什么感觉比找到一首好歌更好了，就像找了一个女朋友一样，充满了新鲜感，别人推荐的始终不好听，自己去发现的才是最好的,9393,电台情歌,裤裆里装一只猫,2014-06-22 22:43:45.999,19925702
183,无论是她的歌还是她的气质，都担得上韵味两个字。,9063,电台情歌,吴桦可说,2014-06-30 21:42:27.933,9041484
184,也想让你也尝尝无尽等待的滋味  整夜失眠的滋味  心里空荡荡的滋味  失落无助的滋味  痛苦的滋味  没希望却还期待的滋味  满腹思念说不出口的滋味  忍痛抱着仙人掌的滋味  那你就会了解我的感受   或许有一天  你也经历了这些  只可惜  会让你这样的那个人永远都不是我,6739,电台情歌,作恶一生,2018-03-06 13:00:07.281,494954987
185,经典就是听到腻然后再听还是有它的感觉,6150,电台情歌,水饺嗯,2014-10-24 22:25:45.621,34576076
186,前奏真经典,4057,电台情歌,陈总舵主有话要说,2014-12-09 01:17:33.378,41022027
187,广播电台会不会有一天淡出视线呢？,2844,电台情歌,愤怒的长颈鹿,2015-10-31 21:08:26.213,7006943
188,有的时候，歌不是歌，是一段青春，一段记忆，一个人，一段情，也是一段伤心。,2306,电台情歌,须臾Simon,2015-01-13 22:31:38.899,49261087
189,真的爱一个人 不会让对方没有安全感 不会忽远忽近 一切的一切只是不够爱或者不爱,2162,电台情歌,屁小桃桃子,2015-10-30 23:47:40.669,80518263
190,如果有人认识在国航做空姐的西安外语学院法语系的内蒙呼市女孩贾晓蕊，请告诉她我是那个匆匆离开的人，如果这条评论被淹没，就当我是个傻瓜,2009,电台情歌,See-uUu-,2018-04-02 20:15:24.652,529443392
191,就是有个人点了这首歌 而电台里刚好没有 电台主持人就清唱了 然后一个听众就喜欢上了他 这样的故事('ェ'),1565,电台情歌,韩焉_,2015-01-09 11:28:16.811,31673378
192,青梅枯萎，竹马老去，从此我爱的人都像你。,1540,电台情歌,七分满呦,2015-10-30 23:09:58.100,82728803
193,昨天在公交上只听到旋律，不得歌词，只知听过，找了两晚上终于可以单曲循环。[悠闲][跳跳],980,电台情歌,腐葵,2015-01-14 22:48:42.309,3384242
194,"破窗效应
",906,电台情歌,云老王爱音乐,2015-10-31 19:17:32.961,63685776
195,你的现女友化了妆都没有我化成灰好看,53685,柴 鱼 の c a l l i n g【已售】,天才少女14岁,2019-01-04 18:48:55.575,546459347
196,"采样：《星际牛仔》第10集
——“真不知道他在干什么。”
——“他只是想去看看过去的故乡吧。”
——“如果以为原来的女人现在还想着自己那就大错特错了。”
（后面Spike还说了一句“如果你以为所有女人的想法和你一样那你就大错特错了”）",25356,柴 鱼 の c a l l i n g【已售】,昭和泡沫奇譚,2018-02-10 02:39:05.414,298487835
197,大家听歌的时候呢音量不要太大阿戴耳机的呢最好听一小时就休息一下啦不然听力真的会下降的而我呢只是一个爱护你们耳朵的好心人噢:-O,20350,柴 鱼 の c a l l i n g【已售】,lilllliill,2017-12-18 22:52:48.993,80691005
198,看。你还是俗不可耐。一缺爱。就乱谈恋爱。,20165,柴 鱼 の c a l l i n g【已售】,帐号已注销,2018-05-02 18:45:48.308,1291160455
199,跟我网恋吧 我这存有很多照片 你想要的样子我都有,8597,柴 鱼 の c a l l i n g【已售】,我是天边那朵耀眼的红霞,2018-04-18 22:54:33.334,252111932
200,我以为封面是打码了,4174,柴 鱼 の c a l l i n g【已售】,可不蠢,2018-03-01 18:52:43.520,444152640
201,spike是个很聪明的人，在这部片中很少犯错误，这是他少数错误之一,3580,柴 鱼 の c a l l i n g【已售】,帐号已注销,2018-10-19 20:45:33.361,1523202720
202,不想和你看同一个月亮了 只想和你一同看月亮,3505,柴 鱼 の c a l l i n g【已售】,我可爱都是假的我连雀斑都是画的,2018-12-23 15:50:32.254,516321657
203,你又不和我睡 你管我几点睡.,2855,柴 鱼 の c a l l i n g【已售】,Liiiiiiiar,2019-03-16 10:12:15.920,548538647
204,想趴在你身边 对着你的耳朵神圣的说 我爱你,2627,柴 鱼 の c a l l i n g【已售】,这又是你跟女孩子搭讪的花招吗,2018-08-05 10:42:57.563,493778112
205,牛逼哈哈哈哈哈哈哈哈哈哈哈,2542,柴 鱼 の c a l l i n g【已售】,拥有大波浪的林品如,2019-01-19 19:52:17.982,284343721
206,恋爱就是个错误。和渣男恋情就是大错特错啦宝贝。,2036,柴 鱼 の c a l l i n g【已售】,帐号已注销,2019-01-08 20:14:26.996,1434942120
207,无论如何我都想走更远一点 人生也是 和你也是,1918,柴 鱼 の c a l l i n g【已售】,巨凶,2018-11-01 13:10:58.755,403355411
208,牛逼 太对了,1220,柴 鱼 の c a l l i n g【已售】,_Mucccury,2019-01-20 00:39:06.394,446265053
209,"一个耳语从地面升起，
一个沉默一个心情。
一段故事从梦里惊起，
一个遥远一个星系。",1184,柴 鱼 の c a l l i n g【已售】,无所常,2019-01-07 17:39:01.182,392750297
210,一个人的喜欢叫重蹈覆辙，两个人的喜欢叫失而复得,24714,我 们 再 重 蹈 覆 辙 好 不 好。,我为何肯等个旧人还错过多少亲吻,2019-04-22 14:25:38.258,472288229
211,"没什么想说的了...
算了...就这样吧...",21086,我 们 再 重 蹈 覆 辙 好 不 好。,LuluSweety,2019-04-12 13:07:44.320,116322039
212,你一定在笑话我发送的朋友验证吧。,16235,我 们 再 重 蹈 覆 辙 好 不 好。,XXXFU_,2019-04-13 06:37:57.143,1662653840
213,你喊她老婆 跟她撒娇的时候 会想到我吗,13392,我 们 再 重 蹈 覆 辙 好 不 好。,边漫,2019-05-02 02:55:43.997,481354298
214,能不能把快樂還給我：(,10136,我 们 再 重 蹈 覆 辙 好 不 好。,九州灯火,2019-04-21 11:01:40.820,479611395
215,我愿意被你浪费 但重蹈覆辙不行,8441,我 们 再 重 蹈 覆 辙 好 不 好。,不要半夜裡躲在被窩裡哭了,2019-04-28 13:32:17.425,1299974203
216,"希望你的下一段爱情
是志趣相投
是两厢情愿
是万水千山
是灵犀一点通",7690,我 们 再 重 蹈 覆 辙 好 不 好。,RucianP,2019-05-04 22:13:05.444,61079346
217,夜晚太容易让人想重新来过,7666,我 们 再 重 蹈 覆 辙 好 不 好。,没得味儿,2019-05-03 08:27:45.815,433883680
